"Gene","Correlation"
"PSME2",0.0586869466983824
"MRPS31",0.0586793874979476
"DCAF10",0.0586783709218223
"LAMTOR5",0.0586736932114446
"RDX",0.0586659469159578
"SNRNP27",0.0586628415348053
"LINC01816",0.0586618558498289
"ANGPTL1",0.0586553079172715
"INHBA",0.0586505607585148
"AGO2",0.0586451782601573
"EHBP1L1",0.0586401071839332
"SEPHS2",0.0586191833815216
"PFKFB2",0.058617017645349
"EVA1A",0.058615054279176
"HACD3",0.0585714255945244
"RAB32",0.0585651775182957
"TIGD2",0.0585531631703479
"ANKRD13C",0.0585454946354469
"PPP2R1A",0.0585315240982179
"AL162231.1",0.0585115924762363
"LINC01340",0.0585088216485509
"AP003559.1",0.0585088216485509
"CAMSAP2",0.0585043754160008
"TMEM171",0.0585029883738983
"HNRNPU",0.058495347403381
"ZNF48",0.0584946653828058
"ZNF765",0.0584886953706274
"PSD2",0.0584826689226909
"AL355916.1",0.0584770993904047
"TGIF2",0.058469855123614
"FNBP1",0.0584692688256472
"COX14",0.0584619451332063
"HSDL2",0.0584467620090501
"SRPRB",0.0584320609136638
"ZBTB8B",0.0583907024779048
"ARL1",0.0583903620920406
"PYURF",0.0583545740268932
"DNAJB6",0.0583458547661448
"SLTM",0.0583411317309885
"RBM47",0.0583377133764987
"STARD10",0.0583350225380746
"OCLM",0.0583290797063569
"MEF2A",0.0583265667681384
"USP4",0.0583261803479192
"ADSS",0.0583116468666294
"STARD7",0.0582823423605072
"WEE1",0.058278319743551
"COIL",0.0582692490941184
"LGR4",0.058268627053536
"GSTM4",0.0582575354126024
"RAB1B",0.058257214951569
"TRAF4",0.0582404684866505
"PRIM2",0.0582388068607833
"HNRNPC",0.0582386620431812
"SRP68",0.0582110131900689
"PWWP2B",0.0582007334961912
"SHARPIN",0.0581934589735484
"BOLA3",0.0581848376097874
"SREK1",0.0581660411562922
"ZC3HAV1",0.0581654254615309
"RBM12B",0.0581589960229095
"ZNF26",0.0581457485983407
"AL356019.2",0.0581343905857403
"COX18",0.0581252569899003
"PEMT",0.0581216865406109
"PNPLA2",0.0581127393020151
"COQ8B",0.0581110952742206
"NDFIP2",0.0581093520520042
"SLC6A17",0.058102221511309
"AC093591.2",0.0580927826313366
"SPTY2D1",0.0580814294743355
"BCAR1",0.0580780883887496
"TFCP2",0.0580755520626612
"VAPA",0.0580687067953357
"CCT7",0.0580665778329521
"PIH1D2",0.0580556353078214
"AC004918.1",0.0580400225437022
"SDSL",0.0580222358840363
"NUMB",0.0580217933356069
"TSEN34",0.0580149380148387
"RAET1E",0.05801104542154
"C13orf42",0.05801104542154
"COPS7B",0.0579831648375719
"CEP104",0.0579771081447435
"HIST1H2BG",0.0579768263940642
"RECQL",0.0579744292092864
"FAM20C",0.0579736512136428
"SKIL",0.0579711137976431
"VDR",0.0579431092054121
"CD82",0.0579215561657955
"CYP4X1",0.0579165275419511
"IL15RA",0.0579127834124097
"PSMC1",0.0579020809534043
"FAM241B",0.0578804493116358
"DNASE1L1",0.0578706755705873
"CRYGS",0.057865566676327
"FCGRT",0.0578547332206463
"RNF19B",0.0578517412749412
"DAAM1",0.0578228684911738
"PARP1",0.0578134467367049
"PYGB",0.057787125244718
"N4BP2L2",0.0577858684976714
"MITF",0.0577793214346918
"PTPN4",0.0577724790308384
"SRSF3",0.05777153711541
"MDK",0.0577617464319319
"LINC01561",0.0577501623347655
"FUOM",0.0577223497626582
"PANK2",0.0577155887687845
"ZBTB45",0.0576876755928376
"FRMD6",0.0576626438644762
"WWP2",0.0576618161262579
"C1orf174",0.0576529475262742
"MEG8",0.0576457264516995
"MAP4K4",0.0576291968102289
"UBR5",0.0576262796229347
"SMCHD1",0.0576227993109936
"VPS13A",0.0576213824429289
"ZKSCAN4",0.057621068683366
"ZNF518B",0.0576208406033037
"BBS9",0.0575925806215103
"MRPS11",0.0575885159950898
"POLR3K",0.0575814583712154
"MRPL28",0.0575809223002972
"STRADA",0.0575761305997567
"ARID1B",0.0575403877319023
"DARS-AS1",0.0575267740446188
"STK11",0.057520100147343
"STX3",0.0575041140707673
"DCP1A",0.0575039789396947
"PITPNM1",0.0574959174118356
"MBD4",0.0574814904972183
"WDR25",0.0574810709309954
"PLEKHH3",0.0574731629933318
"MYOSLID",0.0574685560441873
"PQLC1",0.0574648889841939
"PAMR1",0.0574599046589939
"SNRPC",0.0574230203162662
"GGA3",0.0574014812201538
"RUNX1",0.0573838352915369
"AC089983.1",0.0573753108194417
"LYRM4",0.0573692927858555
"UBE2D1",0.0573607662106794
"CLCN5",0.0573523744151488
"AL021707.1",0.0573485866651226
"MTHFSD",0.0573416333316175
"RPS17",0.0573403237575325
"EAF1",0.0573204003095096
"RPP38",0.0573176094228425
"WNK1",0.0573172172018047
"CXCL12",0.0573160026310449
"INO80D",0.0573115078322832
"AC131159.2",0.0572953088753063
"AC116424.1",0.0572863238701502
"RBMS3-AS3",0.0572795451022333
"NINJ1",0.0572770030908878
"BTRC",0.0572636677825271
"TMEM160",0.0572539664649934
"P3H3",0.0572524358149134
"TRIM38",0.0572457966478191
"TMEM67",0.0572390689322158
"FAM43A",0.0572260995837681
"AC090877.2",0.0571850306863125
"POLR2H",0.0571804766227454
"HAS1",0.0571714599955985
"RPL17",0.0571598731269194
"HIST1H3E",0.0571499226381001
"ROR1-AS1",0.0571264017036389
"TM6SF1",0.0571173308123436
"VPS37D",0.0571165395944543
"HCST",0.0571083611128776
"UTP18",0.0570973133742259
"COPS5",0.0570892809905965
"ARMC1",0.0570855431272006
"RAB11FIP5",0.0570807657662846
"OBSCN",0.0570741294577749
"AC231981.1",0.0570486695018312
"PPAN",0.0570392231489725
"GPR143",0.0570348453058536
"SLC9A3R2",0.0570345580432713
"ALAS1",0.0570107098645638
"ANGEL2",0.0570050634255865
"CIB1",0.0569813815200043
"ACP2",0.0569497759990409
"AARS",0.0569376568232062
"PPP1R12C",0.0569307374320189
"UBE2L5",0.0569299808413831
"CTDSP2",0.0569256580051515
"RSL24D1",0.0569107781887238
"PIGBOS1",0.0569052166774479
"GOLGA3",0.056895646154563
"NFATC2IP",0.0568917573465263
"AL360004.1",0.0568882095453341
"LINC02331",0.0568882095453341
"PTBP1",0.056871314273404
"FAM189B",0.0568500524231066
"CAVIN2",0.0568402069434353
"AL354920.1",0.0568176974275684
"NECTIN2",0.0568111578332833
"STRAP",0.056811064416467
"BLOC1S5",0.056796667130915
"RABGEF1",0.0567961592271807
"TMEM131",0.0567850028225759
"ZNF71",0.0567747434558055
"WWTR1",0.0567684411126432
"NDUFV2",0.0567575770410947
"C12orf45",0.0567526320763039
"LSM1",0.0567521190555055
"C9orf85",0.0567508433471525
"PTDSS1",0.0567491051706149
"FBXO32",0.0567384844167179
"SPATA6",0.0567327709435727
"TRPC1",0.056718997377142
"SEPT4",0.0567133424073594
"JMJD4",0.056704059829563
"CRYAB",0.0567016073029321
"PUM2",0.0566931530271344
"SMAP1",0.0566724041876587
"CYB561A3",0.0566439225150678
"TRIM35",0.056628673251902
"NUDT16L1",0.0566227306662257
"TRIP11",0.056594569308747
"CLASP2",0.056584767733678
"NCEH1",0.0565753204932548
"HINT2",0.0565635755158407
"PHLDB3",0.0565470476250223
"HRAS",0.0565356551171787
"FBXW11",0.0565218416893296
"DACT3",0.056500033909002
"STX12",0.0564985509363127
"MYO18A",0.0564578796990721
"BCOR",0.0564379273244512
"DRAM1",0.0564134028726956
"POP7",0.0564095407306717
"NOS3",0.0564079159720162
"SNHG18",0.0563797301520412
"ZEB1-AS1",0.0563791469909893
"AC008543.1",0.0563740202178341
"SERTAD4-AS1",0.0563605526678
"KCNJ2",0.0563561367362175
"CTTN",0.0563418516824714
"FXYD1",0.0563226831834123
"DHRS7",0.0563160794335778
"NPAS2",0.056309643271731
"TCTN1",0.0563060752703892
"LRRFIP1",0.0563038466819403
"AKT1",0.0562832364787512
"ACTR1A",0.0562805645666259
"KBTBD3",0.0562655331268429
"LINC01963",0.0562469608542136
"CHMP3",0.0562322893012338
"EXOSC9",0.0562253396899313
"OTUB2",0.0562137769590338
"RALB",0.0562005047838766
"ILF2",0.0561999596369618
"ARFIP2",0.056170733161928
"PPFIBP1",0.0561640053943495
"ABHD17B",0.0561256484542498
"DNAJB4",0.0561244664689565
"MORF4L2",0.056121169395065
"AC242426.2",0.0561196096709201
"SH3TC2",0.0561144897247697
"PABPC4",0.0561054562612266
"GAPVD1",0.0561043535147418
"AC016027.1",0.0560987985435085
"AC007388.1",0.0560608067782158
"RPS6KA6",0.0560455320096878
"GLUL",0.0560452778530102
"NUDCD2",0.0560438566393677
"MFSD9",0.0560409299234911
"EFTUD2",0.0560406223385884
"SPAG7",0.056039993387101
"KRT7",0.056039858991201
"FBXW2",0.0560384603260184
"NHS",0.0560250608329093
"ZC3H11A",0.0560228869565388
"SBSN",0.0560216870068298
"TAF8",0.0560214219039317
"VSTM4",0.0560057164937293
"RBM48",0.0560030951844155
"C1orf159",0.0559950846064111
"GZF1",0.0559935805601531
"SRGN",0.0559772507507496
"STRADB",0.0559768369256155
"ZNF136",0.0559766305568584
"LINC01001",0.0559724984127532
"SDHAF1",0.0559682015449772
"IREB2",0.0559647773286001
"IFFO1",0.0559616192159445
"CD320",0.0559507370565125
"SMYD4",0.0559478740327494
"TEX26-AS1",0.0559216378739147
"ARHGEF16",0.0559213252390322
"AP1S1",0.0559073705946005
"E2F4",0.0559068572701954
"SEMA3A",0.0558990606026512
"DICER1",0.0558743018352074
"MLLT6",0.0558612048095803
"TMEM42",0.0558594626360013
"POLR3D",0.0558551747254999
"NRG4",0.0558437907368321
"BID",0.0558419754660099
"NHLRC2",0.0558398507228671
"UTP6",0.0558334837454752
"FOXO6",0.0558303166786484
"AL512380.2",0.0558303166786484
"AL157912.1",0.0558303166786484
"CLTC",0.0558251930001591
"CARS2",0.0558238415343143
"SH3PXD2B",0.0558109660403258
"PLEKHA7",0.0558000250470255
"BCAP29",0.0557730015812171
"PCIF1",0.0557665264845157
"BIN1",0.0557619922179977
"AL031594.1",0.0557563977030755
"TPCN2",0.0557232003339271
"RHOJ",0.0557208019047958
"FAM83H",0.055712196711448
"BRICD5",0.0557043213658733
"CTDNEP1",0.0557032378647783
"SENP8",0.0557003191176518
"ERCC1",0.0556983600941045
"ACP5",0.0556938479914419
"SOD1",0.05569085559706
"PTDSS2",0.055689119672441
"GFOD1",0.0556809273422784
"CSNK2A2",0.0556801323066331
"AL355001.2",0.0556649633412479
"HNRNPM",0.0556592066597685
"VPS16",0.0556491222748044
"MKRN1",0.055633539241799
"N4BP3",0.0556298625911075
"PRKX",0.055627803575271
"DET1",0.0556240313727393
"XRN2",0.055618574519631
"SLFN5",0.0556164742136246
"ABCF1",0.0556137553516982
"MIEN1",0.0555795933199811
"RIT1",0.0555688984165031
"CLUAP1",0.0555591385292336
"FABP6",0.0555572579226067
"STYXL1",0.0555557415506297
"ARHGAP1",0.0555328404508744
"IPP",0.0555311716733663
"CLSTN1",0.0555290309718222
"CYP26B1",0.055524521190243
"CCDC163",0.0555175283027985
"PCM1",0.0555103850799686
"ATP6V0E2-AS1",0.0555066155397748
"AC104653.1",0.0555005536978416
"AHR",0.0554973434350947
"PERP",0.0554921587035528
"C17orf64",0.0554686244904515
"DDX23",0.055463113110201
"HADHA",0.0554561303251302
"GRHPR",0.0554554492872757
"DXO",0.0554524084089126
"HIST3H2A",0.055446955123687
"MARS2",0.0554353223393269
"ATF1",0.0554273912163062
"HCG14",0.055416989145464
"ACO1",0.0554005746236362
"NSD3",0.0553981406359226
"LINC01354",0.0553949176500591
"AP000646.1",0.055386726231492
"WASL",0.0553865654746732
"GCH1",0.0553765174572943
"LYSMD3",0.0553651538415356
"ZNF133",0.0553521593630669
"DCBLD2",0.0553460916136755
"TNFAIP3",0.0553432103296645
"NT5C",0.0553414643039424
"ECH1",0.0553405941291019
"TMEM167B",0.0553400605088127
"WAPL",0.0553383791430093
"UBL4A",0.0553036867733682
"SYCE2",0.0553036258129992
"SMIM27",0.0552999285363494
"ERCC3",0.0552949121089654
"SGCB",0.0552947523474783
"PEA15",0.0552803189856065
"C6orf62",0.0552793627702214
"GCN1",0.0552735579516556
"PYCARD",0.0552607815750752
"INTS10",0.055259121081741
"TSHR",0.0552531119669106
"FBXL3",0.0552492314910841
"CLCN7",0.0552327924635502
"HSPE1",0.0552207306078352
"C19orf47",0.0552027200558807
"PHF6",0.0551824534377932
"MEDAG",0.0551785362889683
"WDR90",0.055176382601754
"BRCC3",0.0551635044685279
"CEL",0.055139222337942
"RINT1",0.0551305991932751
"ZFR",0.0551295424058854
"PKP2",0.0551254873629264
"C5orf15",0.0551000910300155
"AP000302.1",0.0550981521995999
"UBN1",0.0550719909834884
"DCUN1D3",0.0550587504032375
"LINC01828",0.0550464772290732
"NCOA4",0.0550212177637705
"FCMR",0.0549959653521196
"TMEM230",0.0549806876785318
"SUOX",0.0549635361278443
"SUMO1",0.0549598605018261
"AL512770.1",0.0549475978770141
"TPGS1",0.0549423164926932
"PPP1R9B",0.0549133407493962
"RNMT",0.0549121208483019
"CEP76",0.0548993227203125
"STIMATE",0.0548960783395952
"CYB5A",0.0548935629990055
"SNRNP35",0.0548695468633222
"ZNF775",0.0548687014914846
"FOXD1",0.0548661683801166
"AC004834.1",0.0548652997379878
"NRBP2",0.0548624214367101
"REST",0.0548581097682782
"DCBLD1",0.0548570219858607
"LGALS3",0.0548549483732348
"HSPG2",0.0548518305829956
"STAT5B",0.0548314123945738
"TM7SF3",0.0548294344914531
"DCAF11",0.054826942029278
"GAS1",0.0548239333159072
"SOWAHA",0.0548066217856237
"LINC00637",0.0548066217856237
"MIR133A1HG",0.0548066217856237
"PICSAR",0.0548040123927866
"NDEL1",0.0548029231377515
"WDR6",0.0548004482698557
"C1orf109",0.0547922993402825
"FBXL5",0.0547834659777539
"KLHDC4",0.0547809221255194
"MARK4",0.0547695054839541
"DLG3",0.0547662072595647
"LY6G5C",0.0547652310692981
"AC009403.1",0.0547393570066666
"CTDP1",0.0547376024056691
"MARK2",0.0547347815657554
"FAM98A",0.0547277850287675
"CSF1R",0.0547068868220943
"SLC52A3",0.0547002620443722
"CDK5",0.0546998368091291
"PRR22",0.0546838492375846
"EXOC4",0.0546816056747461
"CLIC6",0.0546577029979474
"SPATS2L",0.0546507374984068
"AC109466.1",0.0546414965272297
"CTSZ",0.0546243407053636
"ZNF532",0.0546170614317854
"MBD5",0.0546104135131162
"WSB2",0.0546074796016526
"CASP7",0.0546042647774293
"AC009309.1",0.0546029942964904
"POU2F2",0.0546011466420728
"PSPH",0.0545861925067341
"PGP",0.0545815199117442
"TTF1",0.0545644967816973
"FARSA",0.0545609682474369
"MELTF",0.0545324951826137
"TRAK1",0.0545239187472999
"CASD1",0.0545222501849306
"TXLNG",0.0545118945767598
"TGFB2",0.0545014870799441
"PRRT2",0.0544437454080145
"OPA1",0.0544369930339161
"XIST",0.0544260801157579
"MED26",0.0544240742761985
"KIAA0355",0.054410059001207
"RTCB",0.0544092200377652
"RBMS2",0.054406253777899
"TSPAN5",0.0543946729541117
"TTC31",0.0543834399209961
"ADRA2C",0.0543818422399131
"SLC25A5",0.0543789733828584
"DNM3OS",0.0543718646134014
"ZBTB48",0.0543692474965085
"DEF8",0.0543622194505885
"AC046168.2",0.0543533830647831
"SNHG7",0.0543506666535572
"IGFBP4",0.0543449916799696
"EIF1B",0.0543317179066162
"C7orf25",0.0543302150403764
"STAM2",0.0543212219114595
"GAREM1",0.0543099593350044
"UFL1",0.0543035759310808
"ZNF709",0.0542987268317852
"ZNF326",0.0542963177522352
"PROS1",0.0542772282801067
"RP2",0.0542587524712954
"PLIN2",0.0542559709460669
"NDUFA4L2",0.0542552046868073
"DDX27",0.0542408679760105
"PFKM",0.0542151552115178
"AR",0.0542132289772883
"NEMP2",0.0542088995848719
"AC008758.4",0.054182107279527
"TTC17",0.0541778792094688
"VEGFB",0.0541651830538189
"DDRGK1",0.0541608868933692
"STX16",0.0541594870625155
"C2orf70",0.0541564504205093
"AC008637.1",0.0541564504205093
"MBD3",0.0541462912504475
"GGPS1",0.0541181569612628
"GLIS2",0.0541140070010611
"LZTS2",0.0540977493437215
"GTF3C6",0.0540955992162502
"AC091959.3",0.0540645551231826
"CXCL8",0.0540601369664672
"TTC7A",0.0540237790295038
"NDUFS3",0.054004728520956
"YWHAZ",0.0539855753416665
"DYNC1LI2",0.0539737929686908
"C18orf25",0.0539697795300483
"WWP1",0.0539567030331387
"RBM22",0.0539510447402471
"F10",0.0539451016628376
"GNA11",0.0539362254475154
"SLC39A3",0.0539141259834313
"WDR41",0.0538908439395007
"MTX2",0.0538838517718516
"HAUS6",0.0538737226803765
"POLR2F",0.0538593836511536
"JSRP1",0.0538431616598526
"FBLIM1",0.0538336468285977
"XIAP",0.0538314657386743
"TERF2",0.0538272656137334
"MIER1",0.0537992609694142
"FECH",0.0537977405168202
"EIF3I",0.0537956916102713
"KDM4D",0.053786311962777
"ATXN7L3B",0.0537802790010799
"CDC42BPG",0.0537758305229886
"DCUN1D4",0.0537695463217031
"ZNF397",0.0537664136989811
"AC010890.1",0.0537597964622362
"AC120024.1",0.0537597964622362
"AC020913.1",0.0537597964622362
"CTDSPL2",0.0537516701758438
"IL1A",0.0537367687431558
"ANKRD17",0.0537258257092708
"CNPY4",0.0537249230042512
"GRM5",0.0537133053456823
"NFKBIA",0.0536863417039155
"PDP1",0.053684164492418
"EIF2B2",0.0536823703841882
"RBMX",0.0536750725564494
"SRP54",0.0536748770094163
"PLEKHM1",0.0536650130565256
"SRSF4",0.053662649266452
"GTF3C2-AS1",0.0536599944473591
"LINC02267",0.0536599944473591
"MAD1L1",0.0536552149263466
"TUBB6",0.0536485740701908
"RIPK1",0.0536404182338167
"NAA38",0.053627320759088
"RANBP6",0.0536269234961591
"GCDH",0.0536235981990432
"FBXO44",0.0536148179571828
"NTF3",0.0536073766436826
"PPP4R3B",0.0535994593031928
"PSMA1",0.0535992150129162
"SLC35B1",0.0535970806384867
"HSPD1",0.0535722719429296
"PIFO",0.0535648331587632
"DIRAS1",0.0535476938217004
"AC084033.3",0.0535098766694533
"CROCC",0.0535052584329569
"SDC1",0.053474826132324
"AC022613.1",0.0534701174948552
"PLXNB1",0.0534615630602417
"ACTR2",0.0534484221063885
"RAB23",0.0534467372623942
"CKMT2-AS1",0.053441255144491
"ZNF275",0.0534326182661268
"HAUS2",0.0534298385260008
"EMSY",0.0534263753827075
"TAOK3",0.0534220285115782
"ARHGAP32",0.0534106529879221
"OGFR",0.0533873987564747
"RBM6",0.0533836872836264
"AEBP1",0.0533661225626189
"VPS4A",0.0533655074398526
"MOCS3",0.0533396884575605
"MRPL40",0.0533215686844159
"PSMD2",0.0533177562326919
"CCNY",0.0532852244349877
"KCNB1",0.0532778590677546
"DUSP6",0.0532705388492031
"UBE4B",0.0532682680302898
"AC010336.6",0.0532619310960144
"PKD1",0.0532571674606367
"BAG6",0.0532177787279097
"DSE",0.0532136944345254
"MBP",0.0532133683579015
"MGST1",0.0532085600807683
"UHMK1",0.0531951889609909
"ATP6V1C2",0.0531878866240992
"ALDH1A3",0.0531815500700603
"PRELID1",0.0531803003736854
"HERC4",0.0531740986662339
"RBBP4",0.0531655517733102
"FRMPD4",0.0531586948914035
"AC007448.3",0.0531545753784299
"BRMS1",0.0531321358191303
"MCUR1",0.053131324089423
"ARHGEF40",0.0531295794233955
"MAGEE1",0.0531101645035227
"KIF3A",0.053108939046643
"GRAMD2B",0.0531046032708352
"ZNF667-AS1",0.053091142183587
"AZIN1",0.0530571245886729
"SNX29",0.0530570479069599
"CAPN5",0.0530350824459033
"COL11A2",0.0530296092581186
"LINC02268",0.0530218406232599
"OTUD4",0.0530213722868889
"RALGPS2",0.0530089351101293
"TVP23B",0.0530052637769384
"AC100797.4",0.0529940237186141
"EFNB2",0.0529923758659389
"POLH",0.0529915552142329
"C3orf14",0.0529828160406538
"RUVBL1",0.0529689525197705
"MDM1",0.0529662485144302
"ATG2B",0.0529525646318636
"ORMDL1",0.0529455325331486
"AL441992.1",0.0529354680595455
"SRRD",0.0529266862746766
"DDHD1",0.0529160973072663
"ASAP3",0.0528954211663827
"HDDC2",0.05288483148558
"INTS11",0.052880678798681
"MCM8",0.052863832891027
"GTF2B",0.052857162108498
"OXNAD1",0.0528567310255708
"B3GALT6",0.0528507762611476
"UBQLN1",0.0528504543827901
"ARPC5L",0.0528497805918435
"AC073575.2",0.0528366364075139
"CHMP4B",0.0528254726096095
"IMMT",0.0528236114353213
"MIGA2",0.0527923189954104
"RNF141",0.052786603954438
"CLOCK",0.0527777349243044
"APBB1",0.0527770770333373
"RAP2B",0.0527683733505829
"NOL7",0.0527654084182346
"LMTK3",0.0527639309159966
"CDK4",0.0527616382639155
"C16orf91",0.0527481405663849
"TMEM41B",0.0527413498731008
"MCPH1",0.052725061049607
"MFF",0.0526867414873509
"HNRNPH1",0.0526495671449831
"MOSPD1",0.0526475395550901
"ANKRD16",0.0526455653147518
"TEX14",0.0525885644529177
"RABL6",0.0525758097632823
"AC006252.1",0.0525721849840778
"C5orf63",0.0525667380013903
"MAST2",0.0525522770009493
"KIAA1257",0.0525406620018481
"GALNT13",0.0525397259333964
"NFIC",0.0525361094846667
"QTRT2",0.0525317257666892
"RBFOX2",0.0525297813249579
"SNX24",0.0525233010510861
"PAFAH1B1",0.0525197876629961
"ARL5B",0.0525038177010311
"RTF1",0.0525004100350476
"TWSG1",0.052475883823479
"FN3KRP",0.0524683371576576
"YY1",0.0524681477666457
"PPM1B",0.0524628943766506
"USP16",0.0524585365848619
"RPL36A",0.0524583846413755
"TUSC2",0.0524512739637569
"DDX50",0.0524355076132287
"CCNB1IP1",0.0524248395112922
"TOPORS",0.0524107441970007
"GTF3A",0.0524027377800276
"MRPS33",0.0523962419424536
"SRPX",0.0523931047666966
"PSMD14",0.0523841023068435
"MTCH1",0.0523704656097565
"B9D1",0.0523612224082987
"TIMM44",0.0523590693023769
"CCDC6",0.0523582543674828
"REC8",0.0523436440915245
"DNAJC30",0.0523236356094223
"ERICH6-AS1",0.0523074355820074
"MKNK2",0.0523021333144479
"CREB3",0.052300067552198
"NBEA",0.052294874257655
"OXR1",0.052280889831732
"GPATCH8",0.0522794094804621
"CCT6A",0.0522530402541354
"TMEM106B",0.052232490757752
"SVIL",0.0522195394004259
"AMPH",0.0522062209299061
"UBALD2",0.0521963154950883
"ANKRD13D",0.0521866818325412
"PAWR",0.0521816842326176
"MMP19",0.0521736354844721
"GPR107",0.0521689553935972
"EPC1",0.0521643227518911
"CHMP2B",0.0521558226956476
"CAV2",0.0521511545452074
"AL450326.1",0.052151112630218
"C2orf49",0.0521471170400986
"ARHGEF10L",0.0521375207229071
"CNP",0.0521304393618343
"ERAL1",0.0521231972047943
"VAMP5",0.0521227254482779
"ZNF644",0.0521119393054714
"TMEM201",0.0521089022585978
"LRIG3",0.0521034031502923
"ZNF526",0.0520989486338075
"EBLN2",0.0520878496241521
"TSPAN8",0.0520765060646027
"RAPGEF4",0.0520696750141581
"CIZ1",0.0520611671210055
"LTB",0.0520219772439651
"TTC23",0.051994845740457
"TARS",0.0519676488662044
"CIRBP",0.0519639783605793
"AFG3L2",0.0519596762260682
"AC006333.2",0.0519560807133209
"AC034198.2",0.0519540633371168
"PSMC3",0.0519394325815271
"PLEKHA1",0.0519364637932505
"SCAF1",0.0519308111084392
"CCZ1",0.0519296620737184
"EID3",0.0519121875559752
"SLC2A6",0.0519076560240209
"CCDC186",0.0518989931735464
"LMO7-AS1",0.0518979060511994
"AZGP1",0.0518819007922973
"SF3B6",0.051878660638933
"SEH1L",0.0518771283388439
"MADCAM1",0.0518771091719454
"PA2G4",0.0518755054597249
"SPATA4",0.051866134730906
"CACNA1C",0.0518537062748878
"CIC",0.0518243836834637
"LAGE3",0.0518186932839735
"SMIM26",0.0518106790442162
"MPST",0.0518051153969065
"SMIM15",0.0518011337710005
"APPL1",0.0517749407895359
"IGF2BP2",0.0517736368606689
"CLPTM1L",0.0517729752092028
"ZNF594",0.0517641404654179
"PMEPA1",0.0517617669234884
"SARS",0.0517482657438217
"ACAT1",0.0517422601477708
"POLL",0.0517396467041349
"SLC6A8",0.0517210157719158
"HDGFL3",0.051711662314692
"GAS2L1",0.0517004362078566
"QDPR",0.0516987007374791
"TBCC",0.0516882196575462
"ZNF669",0.051674384237639
"PTPRF",0.0516635085250963
"HSD17B4",0.0516613590456014
"GNB4",0.0516560348014331
"SNRPD3",0.0516526764956052
"DUSP3",0.0516476525591678
"EXOSC3",0.0516447079256876
"TMEM126B",0.051642327881449
"SHTN1",0.0516201589868688
"PNISR",0.0516186274168626
"C12orf60",0.0516176013753429
"SOX7",0.0516036484730092
"AKAP5",0.0516012317784076
"ZNF830",0.0516011814139713
"SAMD13",0.0515987164353125
"RORA-AS1",0.0515918630866944
"UTRN",0.0515302843243097
"LCA5",0.0515198021550819
"TMEM127",0.0515185044398573
"AP002852.1",0.0515054819929952
"STXBP6",0.0514955425545783
"TBC1D14",0.0514897940566371
"BARD1",0.0514690394405684
"SRP9",0.0514613018150279
"NSF",0.0514571637382113
"LINC01762",0.0514361829771221
"AC025257.1",0.0514361829771221
"CDC34",0.0514307932763566
"AC068025.2",0.0514274056996791
"LRRC8C",0.0514202619863162
"KDM6B",0.0514191844952095
"PCDHB6",0.0513946829288933
"KCND2",0.0513837477253702
"IFT140",0.0513767720470866
"LYRM1",0.0513517843010154
"MICALL2",0.0513432078886481
"KCTD12",0.0513405504867594
"LINC01705",0.0513375976193255
"SHC3",0.0513234731578657
"PRKD3",0.0513207690547458
"SNAPC1",0.0513171037495724
"LINC02249",0.051311794147124
"TMEM144",0.0513052996219011
"AL591845.1",0.0512992918149912
"RHOA",0.0512979137471932
"PTPN9",0.0512929388908002
"IAH1",0.0512885647075362
"NMT1",0.0512665039030634
"DEDD2",0.0512545047185967
"CDIPT",0.0512482864647566
"VSTM5",0.0512471258616234
"RNF216",0.0512394067910413
"TAOK1",0.0512257888494316
"PRKAR2A",0.0512168768129164
"CNTNAP1",0.0512096496886251
"RNASEH2C",0.0512083877248211
"HSD17B11",0.0512009117722333
"HVCN1",0.0511933837039847
"DVL3",0.051186899924616
"PGGHG",0.0511864190196827
"SYTL1",0.0511833087009016
"LRP12",0.0511768520208231
"PRKCE",0.0511431907464838
"FRS3",0.0511398372114693
"AC093673.1",0.0511391224335843
"AL157395.1",0.0511364156632773
"GPALPP1",0.0511287479166848
"LINC01412",0.0511108416227214
"ENTPD3-AS1",0.051105614168343
"URGCP",0.0511031678300864
"STIL",0.0510970549259178
"TRUB1",0.0510935079033032
"GIPR",0.0510904184722512
"LZTS3",0.0510799416751492
"TNRC6A",0.0510607837611758
"GJC1",0.0510607249060392
"BRWD3",0.0510488085336749
"C12orf43",0.0510349103281231
"VIRMA",0.0510342921342461
"PLEC",0.0510325281683252
"USP10",0.051001116121628
"AC145285.6",0.0510001440549369
"C12orf57",0.0509729097721213
"FAM76B",0.0509646015772639
"DEAF1",0.0509590825095553
"AP002957.1",0.0509569763500382
"ATP11A-AS1",0.0509569763500382
"OR4E1",0.0509569763500382
"AL022341.2",0.0509569763500382
"KLHL3",0.0509555175101519
"C8orf33",0.050947636448342
"COX15",0.0509424933749281
"TMPPE",0.0509408848908001
"BZW2",0.0509384376070694
"HAUS7",0.0509377464606264
"MAP3K7",0.0509195359357221
"SPATA33",0.0509184628995635
"RNF38",0.0509100685706837
"MAP1LC3A",0.0509064746289836
"ANXA4",0.050894927151754
"LINC00896",0.050884879089132
"INTS6L",0.0508762657563027
"SH3GL1",0.0508568924280238
"AC009093.2",0.050840737482236
"ITGA7",0.0508255774430062
"MAPRE1",0.0508026543341424
"ELOA",0.0507834313655618
"AIP",0.0507618078572116
